race_id,日付,レース,馬名,AREru指数,人気,実着順,3着内,AREru順位
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050320260711/43,2026-07-11,3,コスモシグナス,32.0,6.0,13.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050320260711/43,2026-07-11,3,ジュネストレイル,7.0,10.0,14.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ウェスケンジントン,16.33,3.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ゴールドプレイヤー,16.0,2.0,2.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,スティールヴォーグ,9.2,1.0,3.0,True,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ロードプレリュード,10.89,6.0,4.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ヤマタケボニータ,13.73,14.0,5.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ドゥーニ,8.13,7.0,6.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ツクバアヴァロン,10.21,8.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ルールオーヴァー,-7.78,10.0,8.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,ロイヤルタイム,16.33,9.0,9.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,マーゴットリック,8.17,5.0,10.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,エビスディアーナ,-2.58,13.0,11.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,パワポケウォーズ,9.8,15.0,12.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,セブンワンダーズ,13.8,4.0,13.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,イケイケルノワール,0.0,12.0,14.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050420260711/F8,2026-07-11,4,フッカツノジャンボ,-8.0,11.0,15.0,False,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,ニシノイサリビ,0.0,1.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,セイリュウ,0.0,2.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,リーディンアクター,0.0,5.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,ディスペアーホープ,0.0,4.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,トムキャット,0.0,10.0,5.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,ソースウィート,0.0,7.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,センカンナガト,0.0,11.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,アドバンスアゲイン,0.0,6.0,8.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,パルセノスミハ,0.0,9.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,スリーフラワー,0.0,3.0,10.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050520260711/AD,2026-07-11,5,アップルザビート,0.0,8.0,11.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ルンベーラ,-6.13,4.0,1.0,True,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,セーヌデローヴ,0.0,6.0,2.0,True,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ポポラヴィスタ,13.47,5.0,3.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ジョブックボー,13.0,12.0,4.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ウインテラジーナ,23.33,1.0,5.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ムーングレイル,8.0,3.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,フクオトコ,12.47,2.0,7.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,シルバープレミア,-0.5,11.0,8.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,サファイアプレミア,1.67,14.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,フライングビーナス,-4.44,10.0,10.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ブルーブロディ,1.43,9.0,11.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,サトノアンナ,-22.0,8.0,12.0,False,16
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,パーフェクトスノー,8.58,13.0,13.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ミスデルマー,3.87,16.0,14.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,レッドフリーマン,2.44,7.0,15.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050620260711/62,2026-07-11,6,ケイアイギルス,-2.0,15.0,16.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,ドナルンバ,21.8,1.0,1.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,マイネルモメンタム,11.0,6.0,2.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,イモータリス,24.5,3.0,3.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,ボニープリンス,13.5,2.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,デリシュー,12.2,8.0,5.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,ウインボレロ,9.0,7.0,6.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,リアルセンター,2.53,9.0,7.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,グランプラネッタ,0.33,11.0,8.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,ニヴルヘイム,7.8,5.0,9.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,ヴァンデスペランス,20.4,4.0,10.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050720260711/17,2026-07-11,7,ヘルメスギャング,5.07,10.0,11.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ライヴレッドアイ,12.93,1.0,1.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,グラティアム,20.93,3.0,2.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ゼファーテソーロ,12.2,6.0,3.0,True,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ブーケドリス,11.07,5.0,4.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ジェイエルキャリア,18.2,4.0,5.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ラエトゥス,5.2,14.0,6.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,アイムインディ,20.53,2.0,7.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,フラッシュポイント,1.33,9.0,8.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ハルノアラシ,6.87,11.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,マサノピンクレディ,20.58,7.0,10.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,チェルシー,1.0,8.0,11.0,False,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ミッシオーネ,14.67,13.0,12.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,イズルード,6.4,10.0,13.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,アイファーリーベン,2.87,15.0,14.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,ダノンリュラ,3.27,12.0,15.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050820260711/CC,2026-07-11,8,エーティータキオン,0.8,16.0,16.0,False,16
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,サトノソティラス,15.6,4.0,1.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,キンググローリー,8.93,2.0,2.0,True,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,オルトパラティウム,-1.2,6.0,3.0,True,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,ノクターン,20.53,1.0,4.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,ウインマイルート,14.2,9.0,5.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,キングズトゥルー,20.13,3.0,6.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,スズカミエール,13.47,7.0,7.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,アメティスタ,15.33,5.0,8.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,ハイラント,4.0,8.0,9.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,ビッグベルーガ,14.87,12.0,10.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,クリフハンガー,7.27,13.0,11.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,サトノトルネード,5.07,14.0,12.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,ヴァイザーバルコ,5.47,10.0,13.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,モルトマエストーソ,19.13,11.0,14.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602050920260711/81,2026-07-11,9,ヒストリアイ,5.6,15.0,15.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,メイショウヨゾラ,5.47,1.0,1.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,モーデン,10.87,6.0,2.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,スマイルアップ,20.4,4.0,3.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,ロードマイライフ,-1.67,5.0,4.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,アタリダイキチ,17.8,3.0,5.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,フォルテム,4.4,2.0,6.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,ズバットマサムネ,-0.4,8.0,7.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,ウナギノボリ,10.0,7.0,8.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051020260711/76,2026-07-11,10,ショウナンラスボス,13.53,9.0,9.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,マサノカナリア,15.07,5.0,1.0,True,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,クムシラコ,10.47,9.0,2.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,カウンターセブン,9.93,2.0,3.0,True,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,ゾンニッヒ,11.27,4.0,4.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,レッドアヴァンティ,23.73,1.0,5.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,マイネルジェロディ,4.47,8.0,6.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,クリエープキー,22.27,3.0,7.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,ショウナンハクラク,16.33,6.0,8.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051120260711/2B,2026-07-11,11,シークレットヴァウ,5.0,7.0,9.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,アンティミスト,19.87,5.0,1.0,True,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,エコロガノン,14.0,2.0,2.0,True,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,アトミックブレス,19.0,1.0,3.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,コパノエイダン,23.33,6.0,4.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,エリーニック,16.29,3.0,5.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,ブレゲアン,6.4,8.0,6.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,レッドロスタム,5.87,9.0,7.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,ヴィーデ,-3.13,15.0,8.0,False,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,アルプスオジョー,17.53,7.0,9.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,タケルムサシ,20.33,4.0,10.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,モヴレクス,23.33,14.0,11.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,ホノボノ,17.13,10.0,12.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,アスパラゴ,24.2,13.0,13.0,False,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,アジアントレジャー,5.64,11.0,14.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602051220260711/E0,2026-07-11,12,スカイレックス,14.53,12.0,15.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,トーアマリシテン,18.87,2.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,ノブダブルホワイト,11.33,10.0,2.0,True,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,モスクロッサー,10.8,1.0,3.0,True,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,サラフィエル,10.33,6.0,4.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,トモジャシャトー,5.2,12.0,5.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,エポカスピーガ,5.8,3.0,6.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,アウルムレガリア,11.4,13.0,7.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,ジャスパーグレイト,5.07,9.0,8.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,ゲレル,16.27,4.0,9.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,スノーリン,8.93,14.0,10.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,ブライテストドーン,17.53,7.0,11.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,クラウンウルル,5.8,11.0,12.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,フェイトライン,5.2,5.0,13.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060120260712/09,2026-07-12,1,シグムンド,8.47,8.0,14.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ヒロイックヴァース,3.4,3.0,1.0,True,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,クリムゾンリーフ,14.93,1.0,2.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,フィーユレアル,3.53,7.0,3.0,True,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ゴットタレント,8.07,5.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,サングラント,6.0,2.0,5.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,アーティキュレート,12.57,4.0,6.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,トランセンコ,11.33,11.0,7.0,False,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ペイシャオーヴァル,0.0,15.0,8.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,レアリゼソンレーヴ,-7.92,6.0,9.0,False,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,レヴェンドール,7.47,13.0,10.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ディメンシア,0.0,14.0,11.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,グラスフェザー,-3.0,12.0,12.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ジュンヴィヴァン,-6.0,10.0,13.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ニシノトマラナイ,2.07,8.0,14.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060220260712/BE,2026-07-12,2,ルストラーレ,0.0,9.0,15.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ヴァルカンテソーロ,22.07,1.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ブライスフェアリー,14.13,7.0,2.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ミナヅキ,5.67,2.0,3.0,True,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,オーブレーヌ,11.44,8.0,4.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,チャンピオンホープ,10.78,3.0,5.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,エコロゼット,12.67,5.0,6.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ギリーカラム,-1.89,6.0,7.0,False,15
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ソアサージュ,4.0,16.0,8.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ウインベルチェーロ,-5.92,10.0,9.0,False,16
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ヴォンサクレ,17.47,9.0,10.0,False,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ヤマニンリンキング,0.0,4.0,11.0,False,11
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,レイナエヴィータ,0.0,11.0,12.0,False,12
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,シュタットパーク,10.0,15.0,13.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,スティールシップ,0.0,13.0,14.0,False,13
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ホウオウショパン,0.0,14.0,15.0,False,14
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060320260712/73,2026-07-12,3,ウッケン,10.36,12.0,16.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,ラヴィサンエール,0.0,3.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,サンヴァンガード,0.0,4.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,ワレモコウ,0.0,1.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,エコロテラ,0.0,2.0,4.0,False,4
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,ヴェールネージュ,0.0,9.0,5.0,False,5
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,ハルガスミ,0.0,6.0,6.0,False,6
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,ジェントルアイズ,0.0,7.0,7.0,False,7
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,トム,0.0,5.0,8.0,False,8
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,サクセスボーイ,0.0,8.0,9.0,False,9
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060420260712/28,2026-07-12,4,ウカテンセイ,0.0,10.0,10.0,False,10
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060520260712/DD,2026-07-12,5,リサナウト,0.0,1.0,1.0,True,1
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060520260712/DD,2026-07-12,5,ウィクフォード,0.0,2.0,2.0,True,2
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060520260712/DD,2026-07-12,5,エクスマキナ,0.0,8.0,3.0,True,3
https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202602060520260712/DD,2026-07-12,5,ソラニワラエバ,0.0,4.0,4.0,False,4
