race_id,race_number,horse,url
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,スナークラファエロ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021103987/75
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,レイナデアルシーラ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104628/70
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,モンブランミノル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021100838/9A
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,メイショウズイウン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022100154/23
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,シュラザック,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022102117/1A
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,フェルヴェンテ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020102045/1B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,モックモック,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020100061/91
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,メイショウカズサ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002017106642/0D
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,ローズスター,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002020102061/6F
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,キングズソード,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019103943/5E
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,デュードヴァン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002017100378/C2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061120260712/EA,11,ケイアイパープル,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002016100349/79
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ドルチェミスト,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101174/BE
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,リアルアルバ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101065/F0
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,セレブトーチ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023105833/1E
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,フィラーエ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023102025/9F
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ウインマスカレード,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022106217/07
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ジュエルハウス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022103150/24
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ラブカムーン,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021106586/0B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ノボリリア,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022103058/8B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,テルヴィセクス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023104355/40
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ギザキズラヴ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022106715/16
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ウォーターデライト,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101865/78
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ベネメレンティ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021106648/E2
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,シャインベック,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104392/9B
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,アットザラヴアスク,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104436/38
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ベルファスト,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002021101414/D9
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,ジューンオアシス,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002023101722/AE
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,モルティフレーバー,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002022104901/BE
https://www.jra.go.jp/JRADB/accessD.html?CNAME=pw01dde1010202602061220260712/9F,12,テイエムスパーダ,https://www.jra.go.jp/JRADB/accessU.html?CNAME=pw01dud002019103422/D6
